combination,model_id,grid_index,gust,raw_component,shift,curve,variance,lower,upper,band_valid,band_rule,shift_rule,reference
E0_all,final,164,22.165551839464882,0.61447126810981378,-0.26627689910732777,0.88074816721714155,0.011703115342842829,0.66871352877081369,1.0927828056634694,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,165,22.297658862876254,0.63051721550826134,-0.26627689910732777,0.89679411461558911,0.012040231427226284,0.68172725745058449,1.1118609717805936,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,166,22.429765886287626,0.64656316290670901,-0.26627689910732777,0.91284006201403678,0.012384036095777423,0.69472423712840736,1.1309558868996661,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,167,22.561872909698995,0.66260911030515623,-0.26627689910732777,0.928886009412484,0.012734529348496233,0.70770516045583687,1.1500668583691311,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,168,22.693979933110366,0.67865505770360379,-0.26627689910732777,0.94493195681093156,0.013091711185382736,0.72067068576805549,1.1691932278538075,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,169,22.826086956521738,0.69470100510205146,-0.26627689910732777,0.96097790420937923,0.013455581606436919,0.73362143894109599,1.1883343694776625,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,170,22.95819397993311,0.71074695250049902,-0.26627689910732777,0.97702385160782679,0.013826140611658789,0.74655801515099229,1.2074896880646613,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,171,23.090301003344482,0.72679289989894669,-0.26627689910732777,0.99306979900627446,0.01420338820104834,0.75948098053855051,1.2266586174739984,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,172,23.222408026755851,0.74283884729739391,-0.26627689910732777,1.0091157464047216,0.014587324374605561,0.77239087378360316,1.24584061902584,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,173,23.354515050167223,0.75888479469584147,-0.26627689910732777,1.0251616938031693,0.014977949132330477,0.78528820759270723,1.2650351800136315,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,174,23.486622073578594,0.77493074209428914,-0.26627689910732777,1.0412076412016169,0.015375262474223071,0.7981734701042682,1.2842418122989656,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,175,23.618729096989966,0.7909766894927367,-0.26627689910732777,1.0572535886000645,0.015779264400283353,0.81104712621508046,1.3034600509850485,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,176,23.750836120401338,0.80702263689118436,-0.26627689910732777,1.0732995359985122,0.016189954910511319,0.8239096188321996,1.3226894531648248,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,177,23.882943143812707,0.82306858428963159,-0.26627689910732777,1.0893454833969594,0.016607334004906951,0.83676137005399687,1.3419295967399218,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,178,24.015050167224079,0.83911453168807915,-0.26627689910732777,1.1053914307954069,0.017031401683470282,0.84960278228414199,1.361180079306672,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,179,24.147157190635451,0.85516047908652681,-0.26627689910732777,1.1214373781938547,0.01746215794620129,0.8624342392821287,1.3804405171055807,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,180,24.279264214046822,0.87120642648497437,-0.26627689910732777,1.137483325592302,0.017899602793099986,0.87525610715383995,1.3997105440307642,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,181,24.411371237458194,0.88725237388342204,-0.26627689910732777,1.1535292729907498,0.018343736224166358,0.88806873528550545,1.4189898106959942,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,182,24.543478260869563,0.90329832128186927,-0.26627689910732777,1.1695752203891971,0.018794558239400405,0.90087245722424458,1.4382779835541497,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,183,24.675585284280935,0.91934426868031682,-0.26627689910732777,1.1856211677876445,0.019252068838802146,0.9136675915082686,1.4575747440670204,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,184,24.807692307692307,0.93539021607876449,-0.26627689910732777,1.2016671151860923,0.019716268022371572,0.92645444244963815,1.4768797879225464,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,185,24.939799331103679,0.95143616347721205,-0.26627689910732777,1.2177130625845398,0.020187155790108675,0.93923330087234369,1.4961928242967359,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,186,25.07190635451505,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,187,25.204013377926419,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,188,25.336120401337791,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,189,25.468227424749163,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,190,25.600334448160535,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,191,25.732441471571907,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,192,25.864548494983275,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,193,25.996655518394647,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,194,26.128762541806019,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,195,26.260869565217391,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,196,26.392976588628763,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,197,26.525083612040135,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,198,26.657190635451503,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,199,26.789297658862875,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,200,26.921404682274247,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,201,27.053511705685619,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,202,27.185618729096991,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,203,27.317725752508359,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,204,27.449832775919731,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,205,27.581939799331103,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,206,27.714046822742475,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,207,27.846153846153847,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,208,27.978260869565215,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,209,28.110367892976587,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,210,28.242474916387959,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,211,28.374581939799331,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,212,28.506688963210703,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,213,28.638795986622071,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,214,28.770903010033443,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,215,28.903010033444815,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,216,29.035117056856187,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,217,29.167224080267559,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,218,29.299331103678927,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,219,29.431438127090299,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,220,29.563545150501671,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,221,29.695652173913043,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,222,29.827759197324415,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,223,29.959866220735783,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,224,30.091973244147155,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,225,30.224080267558527,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,226,30.356187290969899,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,227,30.488294314381271,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,228,30.620401337792639,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,229,30.752508361204011,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,230,30.884615384615383,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,231,31.016722408026755,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,232,31.148829431438127,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,233,31.280936454849495,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,234,31.413043478260867,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,235,31.545150501672239,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,236,31.677257525083611,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,237,31.809364548494983,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,238,31.941471571906355,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,239,32.073578595317727,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,240,32.205685618729092,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,241,32.337792642140471,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,242,32.469899665551836,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,243,32.602006688963208,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,244,32.73411371237458,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
E0_all,final,245,32.866220735785951,0.95874824077270726,-0.26627689910732777,1.2250251398800351,0.02040395601133467,0.94505400312993504,1.5049962766301352,True,"original 1.96 sqrt(aVa), with unshifted a; not individual prediction interval",subtract value at grid point nearest full-sample mean gust (final_models Figure11),full-sample gust scaling; pressure/precipitation z=0; all other component coefficients multiply zero
