Incident Reference,source_row_used,earliest_source_row,time_used,earliest_recorded_start,lag_hours,hour_diff,date_diff,gust_0h_used,gust_0h_earliest,gust_0h_delta,precipitation_24h_sum_used,precipitation_24h_sum_earliest,precipitation_24h_sum_delta,temperature_0h_used,temperature_0h_earliest,temperature_0h_delta,pressure_msl_0h_used,pressure_msl_0h_earliest,pressure_msl_0h_delta,earliest_weather_status,coordinate_diff,lad_diff,current_date,temporal_partition_change
FREP-416669-Z,160757,160757,2024-01-02 18:07:00+00:00,2024-01-02 18:07:00+00:00,0.0,False,False,27.5,27.5,0.0,20.700000762939453,20.700000762939453,0.0,8.75,8.75,0.0,980.2000122070312,980.2000122070312,0.0,matched,False,False,2024-01-02,False
FREP-416909-Z,160761,160761,2024-01-02 23:50:00+00:00,2024-01-02 23:50:00+00:00,0.0,False,False,13.199999809265137,13.199999809265137,0.0,15.0,15.0,0.0,7.349999904632568,7.349999904632568,0.0,986.5,986.5,0.0,matched,False,False,2024-01-02,False
FREP-416939-Z,160763,160763,2024-01-03 03:29:00+00:00,2024-01-03 03:29:00+00:00,0.0,False,False,10.0,10.0,0.0,9.800000190734863,9.800000190734863,0.0,7.400000095367432,7.400000095367432,0.0,987.7999877929688,987.7999877929688,0.0,matched,False,False,2024-01-03,False
FREP-417319-Z,160769,160769,2024-01-04 00:11:00+00:00,2024-01-04 00:11:00+00:00,0.0,False,False,8.899999618530273,8.899999618530273,0.0,1.3000000715255735,1.3000000715255735,0.0,6.300000190734863,6.300000190734863,0.0,998.7000122070312,998.7000122070312,0.0,matched,False,False,2024-01-04,False
FREP-416827-Z,160775,160775,2024-01-02 18:16:00+00:00,2024-01-02 18:16:00+00:00,0.0,False,False,27.299999237060547,27.299999237060547,0.0,21.700000762939453,21.700000762939453,0.0,9.050000190734863,9.050000190734863,0.0,979.5999755859376,979.5999755859376,0.0,matched,False,False,2024-01-02,False
FREP-417577-Z,160784,160785,2024-01-04 23:10:00+00:00,2024-01-04 22:12:00+00:00,0.9666666666666667,True,False,13.300000190734863,12.300000190734863,1.0,23.600000381469727,22.39999961853028,1.200000762939446,3.450000047683716,3.5999999046325684,-0.14999985694885254,994.5,994.2999877929688,0.20001220703125,matched,False,False,2024-01-04,False
FREP-418025-Z,160793,160793,2024-01-07 11:05:00+00:00,2024-01-07 11:05:00+00:00,0.0,False,False,9.399999618530272,9.399999618530272,0.0,0.1000000014901161,0.1000000014901161,0.0,3.799999952316284,3.799999952316284,0.0,1027.0,1027.0,0.0,matched,False,False,2024-01-07,False
FREP-418879-Z,160832,160832,2024-01-11 14:29:00+00:00,2024-01-11 14:29:00+00:00,0.0,False,False,7.900000095367432,7.900000095367432,0.0,0.0,0.0,0.0,6.550000190734863,6.550000190734863,0.0,1038.0,1038.0,0.0,matched,False,False,2024-01-11,False
FREP-420588-Z,160868,160868,2024-01-21 14:42:00+00:00,2024-01-21 14:42:00+00:00,0.0,False,False,16.899999618530273,16.899999618530273,0.0,1.0,1.0,0.0,11.600000381469728,11.600000381469728,0.0,1006.5999755859376,1006.5999755859376,0.0,matched,False,False,2024-01-21,False
FREP-421145-Z,160875,160875,2024-01-22 11:49:00+00:00,2024-01-22 11:49:00+00:00,0.0,False,False,18.200000762939453,18.200000762939453,0.0,5.100000381469727,5.100000381469727,0.0,8.550000190734863,8.550000190734863,0.0,1006.5,1006.5,0.0,matched,False,False,2024-01-22,False
FREP-421093-Z,160877,160877,2024-01-21 21:02:00+00:00,2024-01-21 21:02:00+00:00,0.0,False,False,23.600000381469727,23.600000381469727,0.0,1.899999976158142,1.899999976158142,0.0,11.300000190734863,11.300000190734863,0.0,998.0999755859376,998.0999755859376,0.0,matched,False,False,2024-01-21,False
FREP-420810-Z,160879,160879,2024-01-22 17:00:00+00:00,2024-01-22 17:00:00+00:00,0.0,False,False,13.800000190734863,13.800000190734863,0.0,5.200000286102295,5.200000286102295,0.0,7.5,7.5,0.0,1010.7000122070312,1010.7000122070312,0.0,matched,False,False,2024-01-22,False
FREP-420992-Z,160883,160883,2024-01-22 08:12:00+00:00,2024-01-22 08:12:00+00:00,0.0,False,False,13.600000381469728,13.600000381469728,0.0,3.799999952316284,3.799999952316284,0.0,8.0,8.0,0.0,1004.2999877929688,1004.2999877929688,0.0,matched,False,False,2024-01-22,False
FREP-421005-Z,160884,160884,2024-01-22 08:23:00+00:00,2024-01-22 08:23:00+00:00,0.0,False,False,11.899999618530272,11.899999618530272,0.0,4.800000190734863,4.800000190734863,0.0,7.150000095367432,7.150000095367432,0.0,1004.5999755859376,1004.5999755859376,0.0,matched,False,False,2024-01-22,False
FREP-421177-Z,160887,160887,2024-01-21 20:37:00+00:00,2024-01-21 20:37:00+00:00,0.0,False,False,23.39999961853028,23.39999961853028,0.0,3.5,3.5,0.0,11.300000190734863,11.300000190734863,0.0,998.4000244140624,998.4000244140624,0.0,matched,False,False,2024-01-21,False
FREP-420756-Z,160889,160889,2024-01-21 21:22:00+00:00,2024-01-21 21:22:00+00:00,0.0,False,False,22.200000762939453,22.200000762939453,0.0,0.4000000059604645,0.4000000059604645,0.0,11.050000190734863,11.050000190734863,0.0,1003.5,1003.5,0.0,matched,False,False,2024-01-21,False
FREP-420824-Z,160893,160893,2024-01-21 22:35:00+00:00,2024-01-21 22:35:00+00:00,0.0,False,False,24.5,24.5,0.0,1.600000023841858,1.600000023841858,0.0,11.600000381469728,11.600000381469728,0.0,997.9000244140624,997.9000244140624,0.0,matched,False,False,2024-01-21,False
FREP-421676-Z,161161,161161,2024-01-23 22:30:00+00:00,2024-01-23 22:30:00+00:00,0.0,False,False,20.700000762939453,20.700000762939453,0.0,2.799999713897705,2.799999713897705,0.0,14.0,14.0,0.0,1007.2000122070312,1007.2000122070312,0.0,matched,False,False,2024-01-23,False
FREP-421594-Z,161162,161162,2024-01-23 20:43:00+00:00,2024-01-23 20:43:00+00:00,0.0,False,False,18.5,18.5,0.0,2.800000190734864,2.800000190734864,0.0,12.75,12.75,0.0,1012.4000244140624,1012.4000244140624,0.0,matched,False,False,2024-01-23,False
FREP-421325-Z,161167,161167,2024-01-22 17:30:00+00:00,2024-01-22 17:30:00+00:00,0.0,False,False,14.5,14.5,0.0,3.300000190734864,3.300000190734864,0.0,8.0,8.0,0.0,1010.9000244140624,1010.9000244140624,0.0,matched,False,False,2024-01-22,False
FREP-421740-Z,161174,161174,2024-01-24 06:56:00+00:00,2024-01-24 06:56:00+00:00,0.0,False,False,17.100000381469727,17.100000381469727,0.0,2.5,2.5,0.0,8.75,8.75,0.0,1015.7000122070312,1015.7000122070312,0.0,matched,False,False,2024-01-24,False
FREP-422232-Z,161198,161198,2024-01-26 05:22:00+00:00,2024-01-26 05:22:00+00:00,0.0,False,False,16.399999618530273,16.399999618530273,0.0,6.300000190734863,6.300000190734863,0.0,11.511000633239746,11.511000633239746,0.0,1013.0,1013.0,0.0,matched,False,False,2024-01-26,False
FREP-423676-Z,161272,161272,2024-02-03 08:42:00+00:00,2024-02-03 08:42:00+00:00,0.0,False,False,10.699999809265137,10.699999809265137,0.0,0.0,0.0,0.0,9.449999809265137,9.449999809265137,0.0,1026.5,1026.5,0.0,matched,False,False,2024-02-03,False
FREP-424284-Z,161290,161290,2024-02-06 21:28:00+00:00,2024-02-06 21:28:00+00:00,0.0,False,False,16.399999618530273,16.399999618530273,0.0,3.6000001430511475,3.6000001430511475,0.0,10.664999961853027,10.664999961853027,0.0,1003.0,1003.0,0.0,matched,False,False,2024-02-06,False
FREP-424350-Z,161319,161319,2024-02-07 08:54:00+00:00,2024-02-07 08:54:00+00:00,0.0,False,False,3.0999999046325684,3.0999999046325684,0.0,16.5,16.5,0.0,4.099999904632568,4.099999904632568,0.0,1006.5,1006.5,0.0,matched,False,False,2024-02-07,False
FREP-431483-Z,161590,161590,2024-03-19 07:11:00+00:00,2024-03-19 07:11:00+00:00,0.0,False,False,11.100000381469728,11.100000381469728,0.0,0.1000000014901161,0.1000000014901161,0.0,10.050000190734863,10.050000190734863,0.0,1012.9000244140624,1012.9000244140624,0.0,matched,False,False,2024-03-19,False
FREP-431805-Z,161628,161628,2024-03-21 06:29:00+00:00,2024-03-21 06:29:00+00:00,0.0,False,False,2.400000095367432,2.400000095367432,0.0,2.6000001430511475,2.6000001430511475,0.0,6.550000190734863,6.550000190734863,0.0,1024.300048828125,1024.300048828125,0.0,matched,False,False,2024-03-21,False
FREP-433013-Z,161655,161655,2024-03-21 17:20:00+00:00,2024-03-21 17:20:00+00:00,0.0,False,False,9.600000381469728,9.600000381469728,0.0,0.0,0.0,0.0,12.050000190734863,12.050000190734863,0.0,1023.0999755859376,1023.0999755859376,0.0,matched,False,False,2024-03-21,False
FREP-87135-C,162169,162169,2024-01-03 08:21:00+00:00,2024-01-03 08:21:00+00:00,0.0,False,False,12.199999809265137,12.199999809265137,0.0,13.699999809265137,13.699999809265137,0.0,7.099999904632568,7.099999904632568,0.0,988.5,988.5,0.0,matched,False,False,2024-01-03,False
FREP-87161-C,162175,162175,2024-01-03 12:15:00+00:00,2024-01-03 12:15:00+00:00,0.0,False,False,13.0,13.0,0.0,8.100000381469727,8.100000381469727,0.0,8.850000381469727,8.850000381469727,0.0,988.0,988.0,0.0,matched,False,False,2024-01-03,False
FREP-87168-C,162183,162183,2024-01-03 17:04:00+00:00,2024-01-03 17:04:00+00:00,0.0,False,False,9.300000190734863,9.300000190734863,0.0,2.6999998092651367,2.6999998092651367,0.0,6.5,6.5,0.0,991.9000244140624,991.9000244140624,0.0,matched,False,False,2024-01-03,False
FREP-87588-V,162216,162216,2023-11-02 07:26:00+00:00,2023-11-02 07:26:00+00:00,0.0,False,False,23.299999237060547,23.299999237060547,0.0,19.0,19.0,0.0,11.199999809265137,11.199999809265137,0.0,957.0999755859376,957.0999755859376,0.0,matched,False,False,2023-11-02,False
FREP-87940-V,162219,162219,2023-11-02 12:29:00+00:00,2023-11-02 12:29:00+00:00,0.0,False,False,19.89999961853028,19.89999961853028,0.0,15.799999237060549,15.799999237060549,0.0,10.850000381469728,10.850000381469728,0.0,961.9000244140624,961.9000244140624,0.0,matched,False,False,2023-11-02,False
FREP-87947-V,162223,162223,2023-11-02 19:25:00+00:00,2023-11-02 19:25:00+00:00,0.0,False,False,17.899999618530273,17.899999618530273,0.0,37.79999923706055,37.79999923706055,0.0,9.75,9.75,0.0,974.5999755859376,974.5999755859376,0.0,matched,False,False,2023-11-02,False
FREP-88076-V,162240,162240,2023-11-03 03:00:00+00:00,2023-11-03 03:00:00+00:00,0.0,False,False,14.199999809265137,14.199999809265137,0.0,20.0,20.0,0.0,10.0,10.0,0.0,980.2999877929688,980.2999877929688,0.0,matched,False,False,2023-11-03,False
FREP-88071-V,162241,162241,2023-11-03 01:20:00+00:00,2023-11-03 01:20:00+00:00,0.0,False,False,14.800000190734863,14.800000190734863,0.0,18.700000762939453,18.700000762939453,0.0,8.800000190734863,8.800000190734863,0.0,978.2999877929688,978.2999877929688,0.0,matched,False,False,2023-11-03,False
FREP-88635-C,162265,224906,2024-01-22 13:30:00+00:00,2024-01-22 13:12:00+00:00,0.3,False,False,16.700000762939453,16.700000762939453,0.0,4.900000095367432,4.900000095367432,0.0,9.949999809265137,9.949999809265137,0.0,1006.0999755859376,1006.0999755859376,0.0,matched,False,False,2024-01-22,False
FREP-88694-C,162266,162266,2024-01-22 12:45:00+00:00,2024-01-22 12:45:00+00:00,0.0,False,False,15.5,15.5,0.0,4.0,4.0,0.0,8.75,8.75,0.0,1004.5,1004.5,0.0,matched,False,False,2024-01-22,False
FREP-88839-V,162291,162291,2024-01-02 14:14:00+00:00,2024-01-02 14:14:00+00:00,0.0,False,False,23.5,23.5,0.0,33.400001525878906,33.400001525878906,0.0,12.0,12.0,0.0,980.2999877929688,980.2999877929688,0.0,matched,False,False,2024-01-02,False
FREP-91948-C,162372,162372,2024-03-13 21:35:00+00:00,2024-03-13 21:35:00+00:00,0.0,False,False,10.600000381469728,10.600000381469728,0.0,0.0,0.0,0.0,10.550000190734863,10.550000190734863,0.0,1010.4000244140624,1010.4000244140624,0.0,matched,False,False,2024-03-13,False
FREP-9400-I,162387,208919,2024-02-07 10:00:00+00:00,2024-02-07 04:31:00+00:00,5.483333333333333,True,False,4.699999809265137,1.600000023841858,3.099999785423279,15.600000381469728,15.600000381469728,0.0,5.5,4.75,0.75,1006.9000244140624,1005.7999877929688,1.1000366210936363,matched,False,False,2024-02-07,False
FREP-336433-G,163138,193575,2023-10-17 14:39:00+00:00,2023-10-17 11:52:00+00:00,2.783333333333333,True,False,11.800000190734863,12.300000190734863,-0.5,0.0,0.0,0.0,13.949999809265137,12.350000381469728,1.5999994277954084,1012.2999877929688,1014.5,-2.20001220703125,matched,False,False,2023-10-17,False
FREP-336849-G,163189,163189,2023-10-19 17:18:00+00:00,2023-10-19 17:18:00+00:00,0.0,False,False,7.099999904632568,7.099999904632568,0.0,15.799999237060549,15.799999237060549,0.0,15.100000381469728,15.100000381469728,0.0,983.4000244140624,983.4000244140624,0.0,matched,False,False,2023-10-19,False
FREP-338177-G,163319,163319,2023-10-30 13:19:00+00:00,2023-10-30 13:19:00+00:00,0.0,False,False,7.0,7.0,0.0,0.3000000119209289,0.3000000119209289,0.0,12.300000190734863,12.300000190734863,0.0,996.0999755859376,996.0999755859376,0.0,matched,False,False,2023-10-30,False
FREP-341521-G,163346,163346,2023-11-27 10:17:00+00:00,2023-11-27 10:17:00+00:00,0.0,False,False,8.300000190734863,8.300000190734863,0.0,5.5,5.5,0.0,9.100000381469728,9.100000381469728,0.0,998.2999877929688,998.2999877929688,0.0,matched,False,False,2023-11-27,False
FREP-343518-G,163912,163912,2023-12-09 15:51:00+00:00,2023-12-09 15:51:00+00:00,0.0,False,False,17.299999237060547,17.299999237060547,0.0,10.899999618530272,10.899999618530272,0.0,10.300000190734863,10.300000190734863,0.0,992.7999877929688,992.7999877929688,0.0,matched,False,False,2023-12-09,False
FREP-343912-G,163945,163945,2023-12-12 21:45:00+00:00,2023-12-12 21:45:00+00:00,0.0,False,False,6.0,6.0,0.0,2.400000095367432,2.400000095367432,0.0,6.300000190734863,6.300000190734863,0.0,994.7000122070312,994.7000122070312,0.0,matched,False,False,2023-12-12,False
FREP-345241-G,163991,163991,2023-12-24 22:47:00+00:00,2023-12-24 22:47:00+00:00,0.0,False,False,13.300000190734863,13.300000190734863,0.0,1.8000000715255735,1.8000000715255735,0.0,11.850000381469728,11.850000381469728,0.0,1008.0999755859376,1008.0999755859376,0.0,matched,False,False,2023-12-24,False
FREP-348953-G,164063,164063,2024-01-21 21:16:00+00:00,2024-01-21 21:16:00+00:00,0.0,False,False,25.0,25.0,0.0,0.800000011920929,0.800000011920929,0.0,11.0,11.0,0.0,1003.9000244140624,1003.9000244140624,0.0,matched,False,False,2024-01-21,False
FREP-348881-G,164088,164088,2024-01-21 13:45:00+00:00,2024-01-21 13:45:00+00:00,0.0,False,False,19.299999237060547,19.299999237060547,0.0,0.4000000059604645,0.4000000059604645,0.0,9.800000190734863,9.800000190734863,0.0,1014.5,1014.5,0.0,matched,False,False,2024-01-21,False
FREP-349031-G,164104,164104,2024-01-22 00:03:00+00:00,2024-01-22 00:03:00+00:00,0.0,False,False,25.799999237060547,25.799999237060547,0.0,2.800000190734864,2.800000190734864,0.0,11.300000190734863,11.300000190734863,0.0,1001.0,1001.0,0.0,matched,False,False,2024-01-22,False
FREP-349113-G,164113,164113,2024-01-22 11:42:00+00:00,2024-01-22 11:42:00+00:00,0.0,False,False,15.199999809265137,15.199999809265137,0.0,3.6999998092651367,3.6999998092651367,0.0,9.800000190734863,9.800000190734863,0.0,1009.0999755859376,1009.0999755859376,0.0,matched,False,False,2024-01-22,False
FREP-349121-G,164114,164114,2024-01-22 05:52:00+00:00,2024-01-22 05:52:00+00:00,0.0,False,False,19.700000762939453,19.700000762939453,0.0,4.0,4.0,0.0,10.699999809265137,10.699999809265137,0.0,1000.7999877929688,1000.7999877929688,0.0,matched,False,False,2024-01-22,False
FREP-349252-G,164123,164123,2024-01-22 09:36:00+00:00,2024-01-22 09:36:00+00:00,0.0,False,False,14.0,14.0,0.0,4.699999809265137,4.699999809265137,0.0,8.100000381469727,8.100000381469727,0.0,1007.2000122070312,1007.2000122070312,0.0,matched,False,False,2024-01-22,False
FREP-349078-G,164137,164137,2024-01-22 00:59:00+00:00,2024-01-22 00:59:00+00:00,0.0,False,False,25.700000762939453,25.700000762939453,0.0,6.0,6.0,0.0,10.75,10.75,0.0,1002.7000122070312,1002.7000122070312,0.0,matched,False,False,2024-01-22,False
FREP-349154-G,164149,164149,2024-01-22 07:12:00+00:00,2024-01-22 07:12:00+00:00,0.0,False,False,15.0,15.0,0.0,4.699999809265137,4.699999809265137,0.0,9.199999809265137,9.199999809265137,0.0,1004.0999755859376,1004.0999755859376,0.0,matched,False,False,2024-01-22,False
FREP-349549-G,164201,164201,2024-01-24 06:11:00+00:00,2024-01-24 06:11:00+00:00,0.0,False,False,16.0,16.0,0.0,3.5,3.5,0.0,7.75,7.75,0.0,1020.2999877929688,1020.2999877929688,0.0,matched,False,False,2024-01-24,False
FREP-349735-G,164209,182643,2024-01-23 20:12:00+00:00,2024-01-23 17:38:00+00:00,2.566666666666667,True,False,19.700000762939453,19.5,0.20000076293945312,2.900000095367432,2.6999998092651367,0.20000028610229537,11.850000381469728,11.350000381469728,0.5,1015.7000122070312,1016.0999755859376,-0.3999633789063637,matched,False,False,2024-01-23,False
FREP-349999-G,164243,164243,2024-01-25 11:09:00+00:00,2024-01-25 11:09:00+00:00,0.0,False,False,9.399999618530272,9.399999618530272,0.0,0.1000000014901161,0.1000000014901161,0.0,10.300000190734863,10.300000190734863,0.0,1026.4000244140625,1026.4000244140625,0.0,matched,False,False,2024-01-25,False
FREP-353421-G,164290,164290,2024-02-20 14:27:00+00:00,2024-02-20 14:27:00+00:00,0.0,False,False,15.600000381469728,15.600000381469728,0.0,0.0,0.0,0.0,10.399999618530272,10.399999618530272,0.0,1026.0,1026.0,0.0,matched,False,False,2024-02-20,False
FREP-354257-G,164376,164376,2024-03-05 12:20:00+00:00,2024-03-05 12:20:00+00:00,0.0,False,False,6.400000095367432,6.400000095367432,0.0,2.0,2.0,0.0,9.399999618530272,9.399999618530272,0.0,1012.5999755859376,1012.5999755859376,0.0,matched,False,False,2024-03-05,False
FREP-354193-G,164396,164396,2024-02-26 15:22:00+00:00,2024-02-26 15:22:00+00:00,0.0,False,False,20.0,20.0,0.0,21.100000381469727,21.100000381469727,0.0,8.350000381469727,8.350000381469727,0.0,1010.9000244140624,1010.9000244140624,0.0,matched,False,False,2024-02-26,False
FREP-354680-G,164457,164457,2024-02-29 11:20:00+00:00,2024-02-29 11:20:00+00:00,0.0,False,False,13.699999809265137,13.699999809265137,0.0,4.699999809265137,4.699999809265137,0.0,11.25,11.25,0.0,1005.0999755859376,1005.0999755859376,0.0,matched,False,False,2024-02-29,False
FREP-354947-G,164465,164465,2024-03-02 01:10:00+00:00,2024-03-02 01:10:00+00:00,0.0,False,False,8.800000190734863,8.800000190734863,0.0,6.5,6.5,0.0,3.5,3.5,0.0,990.5,990.5,0.0,matched,False,False,2024-03-02,False
FREP-355062-G,164482,164482,2024-03-03 12:32:00+00:00,2024-03-03 12:32:00+00:00,0.0,False,False,4.5,4.5,0.0,0.6000000238418579,0.6000000238418579,0.0,7.75,7.75,0.0,1002.5,1002.5,0.0,matched,False,False,2024-03-03,False
FREP-356541-G,164627,164627,2024-03-15 18:20:00+00:00,2024-03-15 18:20:00+00:00,0.0,False,False,15.0,15.0,0.0,2.299999952316284,2.299999952316284,0.0,10.550000190734863,10.550000190734863,0.0,1007.5999755859376,1007.5999755859376,0.0,matched,False,False,2024-03-15,False
FREP-358051-G,164772,164772,2024-03-28 16:00:00+00:00,2024-03-28 16:00:00+00:00,0.0,False,False,22.5,22.5,0.0,5.5,5.5,0.0,11.199999809265137,11.199999809265137,0.0,980.7999877929688,980.7999877929688,0.0,matched,False,False,2024-03-28,False
FREP-339889-G,171986,171986,2023-11-12 05:00:00+00:00,2023-11-12 05:00:00+00:00,0.0,False,False,4.800000190734863,4.800000190734863,0.0,0.4000000059604645,0.4000000059604645,0.0,6.5,6.5,0.0,1002.5,1002.5,0.0,matched,False,False,2023-11-12,False
FREP-340280-G,172017,172017,2023-11-14 13:57:00+00:00,2023-11-14 13:57:00+00:00,0.0,False,False,11.0,11.0,0.0,2.700000047683716,2.700000047683716,0.0,10.75,10.75,0.0,1002.0999755859376,1002.0999755859376,0.0,matched,False,False,2023-11-14,False
FREP-340122-G,172032,172032,2023-11-22 17:09:00+00:00,2023-11-22 17:09:00+00:00,0.0,False,False,5.900000095367432,5.900000095367432,0.0,0.0,0.0,0.0,8.350000381469727,8.350000381469727,0.0,1028.800048828125,1028.800048828125,0.0,matched,False,False,2023-11-22,False
FREP-340514-G,172075,172075,2023-11-16 09:42:00+00:00,2023-11-16 09:42:00+00:00,0.0,False,False,5.699999809265137,5.699999809265137,0.0,0.4000000059604645,0.4000000059604645,0.0,6.25,6.25,0.0,1010.7999877929688,1010.7999877929688,0.0,matched,False,False,2023-11-16,False
FREP-340577-G,172076,172076,2023-11-16 12:07:00+00:00,2023-11-16 12:07:00+00:00,0.0,False,False,5.400000095367432,5.400000095367432,0.0,4.599999904632568,4.599999904632568,0.0,7.849999904632568,7.849999904632568,0.0,1009.5999755859376,1009.5999755859376,0.0,matched,False,False,2023-11-16,False
FREP-340849-G,172098,172098,2023-11-19 09:49:00+00:00,2023-11-19 09:49:00+00:00,0.0,False,False,15.300000190734863,15.300000190734863,0.0,2.0999999046325684,2.0999999046325684,0.0,12.649999618530272,12.649999618530272,0.0,1009.0,1009.0,0.0,matched,False,False,2023-11-19,False
FREP-341620-G,172196,172196,2023-11-24 22:33:00+00:00,2023-11-24 22:33:00+00:00,0.0,False,False,7.699999809265137,7.699999809265137,0.0,0.1000000014901161,0.1000000014901161,0.0,1.950000047683716,1.950000047683716,0.0,1022.0999755859376,1022.0999755859376,0.0,matched,False,False,2023-11-24,False
FREP-404859-Z,172417,172417,2023-10-28 17:51:00+00:00,2023-10-28 17:51:00+00:00,0.0,False,False,9.600000381469728,9.600000381469728,0.0,1.2000000476837158,1.2000000476837158,0.0,11.199999809265137,11.199999809265137,0.0,987.9000244140624,987.9000244140624,0.0,matched,False,False,2023-10-28,False
FREP-403999-Z,172422,172422,2023-10-22 12:42:00+00:00,2023-10-22 12:42:00+00:00,0.0,False,False,7.900000095367432,7.900000095367432,0.0,0.7000000476837158,0.7000000476837158,0.0,12.899999618530272,12.899999618530272,0.0,1005.2000122070312,1005.2000122070312,0.0,matched,False,False,2023-10-22,False
FREP-404930-Z,172445,172445,2023-10-28 23:50:00+00:00,2023-10-28 23:50:00+00:00,0.0,False,False,6.599999904632568,6.599999904632568,0.0,11.700000762939451,11.700000762939451,0.0,11.449999809265137,11.449999809265137,0.0,982.2999877929688,982.2999877929688,0.0,matched,False,False,2023-10-28,False
FREP-405991-Z,172532,172532,2023-11-02 19:52:00+00:00,2023-11-02 19:52:00+00:00,0.0,False,False,16.600000381469727,16.600000381469727,0.0,13.800000190734863,13.800000190734863,0.0,9.600000381469728,9.600000381469728,0.0,970.0999755859376,970.0999755859376,0.0,matched,False,False,2023-11-02,False
FREP-407863-Z,172629,172629,2023-11-14 16:47:00+00:00,2023-11-14 16:47:00+00:00,0.0,False,False,7.300000190734863,7.300000190734863,0.0,1.100000023841858,1.100000023841858,0.0,10.100000381469728,10.100000381469728,0.0,1001.7000122070312,1001.7000122070312,0.0,matched,False,False,2023-11-14,False
FREP-407944-Z,172632,172632,2023-11-13 16:45:00+00:00,2023-11-13 16:45:00+00:00,0.0,False,False,18.39999961853028,18.39999961853028,0.0,11.899999618530272,11.899999618530272,0.0,11.649999618530272,11.649999618530272,0.0,997.0999755859376,997.0999755859376,0.0,matched,False,False,2023-11-13,False
FREP-408115-Z,172638,172638,2023-11-14 14:44:00+00:00,2023-11-14 14:44:00+00:00,0.0,False,False,8.5,8.5,0.0,0.6000000238418579,0.6000000238418579,0.0,10.850000381469728,10.850000381469728,0.0,999.2999877929688,999.2999877929688,0.0,matched,False,False,2023-11-14,False
FREP-408752-Z,172673,172673,2023-11-18 08:25:00+00:00,2023-11-18 08:25:00+00:00,0.0,False,False,11.899999618530272,11.899999618530272,0.0,2.8999998569488525,2.8999998569488525,0.0,11.100000381469728,11.100000381469728,0.0,1010.5999755859376,1010.5999755859376,0.0,matched,False,False,2023-11-18,False
FREP-409749-Z,172699,172699,2023-11-23 16:14:00+00:00,2023-11-23 16:14:00+00:00,0.0,False,False,17.100000381469727,17.100000381469727,0.0,0.0,0.0,0.0,12.5,12.5,0.0,1017.7000122070312,1017.7000122070312,0.0,matched,False,False,2023-11-23,False
FREP-410334-Z,172721,172721,2023-11-27 15:01:00+00:00,2023-11-27 15:01:00+00:00,0.0,False,False,9.300000190734863,9.300000190734863,0.0,9.5,9.5,0.0,5.050000190734863,5.050000190734863,0.0,999.0,999.0,0.0,matched,False,False,2023-11-27,False
FREP-410389-Z,172723,172723,2023-11-27 16:03:00+00:00,2023-11-27 16:03:00+00:00,0.0,False,False,8.600000381469727,8.600000381469727,0.0,15.100000381469728,15.100000381469728,0.0,4.849999904632568,4.849999904632568,0.0,998.4000244140624,998.4000244140624,0.0,matched,False,False,2023-11-27,False
FREP-410119-Z,172735,172735,2023-11-26 17:53:00+00:00,2023-11-26 17:53:00+00:00,0.0,False,False,4.199999809265137,4.199999809265137,0.0,0.0,0.0,0.0,4.349999904632568,4.349999904632568,0.0,1012.2000122070312,1012.2000122070312,0.0,matched,False,False,2023-11-26,False
FREP-412683-Z,172818,172818,2023-12-09 14:18:00+00:00,2023-12-09 14:18:00+00:00,0.0,False,False,16.299999237060547,16.299999237060547,0.0,7.300000190734863,7.300000190734863,0.0,12.800000190734863,12.800000190734863,0.0,989.0999755859376,989.0999755859376,0.0,matched,False,False,2023-12-09,False
FREP-412717-Z,172819,172819,2023-12-09 15:56:00+00:00,2023-12-09 15:56:00+00:00,0.0,False,False,13.899999618530272,13.899999618530272,0.0,6.099999904632568,6.099999904632568,0.0,12.149999618530272,12.149999618530272,0.0,986.7999877929688,986.7999877929688,0.0,matched,False,False,2023-12-09,False
FREP-413050-Z,172863,202111,2023-12-11 14:30:00+00:00,2023-12-11 06:58:00+00:00,7.533333333333333,True,False,10.0,16.899999618530273,-6.899999618530273,0.800000011920929,5.200000286102295,-4.400000274181366,10.300000190734863,9.25,1.0500001907348633,1004.7000122070312,998.5999755859376,6.100036621093636,matched,False,False,2023-12-11,False
FREP-414759-Z,172950,172950,2023-12-21 03:46:00+00:00,2023-12-21 03:46:00+00:00,0.0,False,False,17.799999237060547,17.799999237060547,0.0,0.0,0.0,0.0,10.600000381469728,10.600000381469728,0.0,1007.5999755859376,1007.5999755859376,0.0,matched,False,False,2023-12-21,False
FREP-415050-Z,172991,172991,2023-12-22 08:09:00+00:00,2023-12-22 08:09:00+00:00,0.0,False,False,16.0,16.0,0.0,0.4000000059604645,0.4000000059604645,0.0,10.02400016784668,10.02400016784668,0.0,1007.5999755859376,1007.5999755859376,0.0,matched,False,False,2023-12-22,False
FREP-415144-Z,172998,172998,2023-12-22 10:54:00+00:00,2023-12-22 10:54:00+00:00,0.0,False,False,15.5,15.5,0.0,0.2000000029802322,0.2000000029802322,0.0,9.600000381469728,9.600000381469728,0.0,1006.7999877929688,1006.7999877929688,0.0,matched,False,False,2023-12-22,False
