path,bytes,sha256,scope
results/Appendix/C/data/models/E0_weather/H07/year_holdout_folds.csv,259,2cc959c324cce3d81f0d60e6d9efd9909f79c7091a2c10265c33b444da4ab0ab,modification
results/Appendix/C/data/models/E0_weather/H08/LAD_OOF.csv.gz,182456,52224b46fed80550e9913a648fbcbb061f33d5735bfa1efe9bd79d9f191c97e5,modification
results/Appendix/C/data/models/E0_weather/H08/LAD_OOF_folds.csv,300,b94da513412e6d16962d1577c70b532a840a9e25c121401403a57c723e7ae06a,modification
results/Appendix/C/data/models/E0_weather/H08/coefficients.csv,1011,a56f0eb4ec385d17eb444e41e7e61843ab686a1acd4f4a70415e6cf9a15111c8,modification
results/Appendix/C/data/models/E0_weather/H08/in_sample.csv.gz,177516,4bdb42595ce6ac18e35b89dff27b144d31832e15b6e09acbfd76c1fcb90e0be3,modification
results/Appendix/C/data/models/E0_weather/H08/preprocessing.json,77491,02b165e05d0debb4c3dabe8036eaa3935344f84679823eee6a3f9c1f7493e625,modification
results/Appendix/C/data/models/E0_weather/H08/random_OOF.csv.gz,144787,691089f97f178195dcc70b687572eb28982d13aff63bb9d79e4a56566ab4def2,modification
results/Appendix/C/data/models/E0_weather/H08/random_OOF_folds.csv,301,c3cae899e54ad49292d81730390aa12c9e5d7b1cd6a4f5b7d88003b247cc0385,modification
results/Appendix/C/data/models/E0_weather/H08/result.json,7479,104c3e9a22eb9d49f463fac6accc46b31fee06bdb4c932000a670bc558d29814,modification
results/Appendix/C/data/models/E0_weather/H08/year_holdout.csv.gz,183252,3243d336cf324cdbb73b5298cb69fedaa3337d434608c5dcb7cf41f604fa780c,modification
results/Appendix/C/data/models/E0_weather/H08/year_holdout_folds.csv,259,bb706a559a5cb789461dcfc5fc5d295c26999765ba56c77400539b2c3e4e085f,modification
results/Appendix/C/data/models/E0_weather/H09/LAD_OOF.csv.gz,182446,702934909b5c916f7973e500dd76ef3f63ccd6e3a8ce1cb570e9ba0036fe2e35,modification
results/Appendix/C/data/models/E0_weather/H09/LAD_OOF_folds.csv,302,675e921796676eddda6e7de0f374b5e1286bc4095d1be89ab7d6f16670e257e8,modification
results/Appendix/C/data/models/E0_weather/H09/coefficients.csv,1078,adaed30be44aba09a13c1eb264211f8d0443b74261b95e695eb8f6d11941aa26,modification
results/Appendix/C/data/models/E0_weather/H09/in_sample.csv.gz,177672,3c2563e91fabca66c8a663a6411a55916c25c1bb105f30150cfe55e4c36967df,modification
results/Appendix/C/data/models/E0_weather/H09/preprocessing.json,79303,74b38afa961df598f9f91ff3148c064ae2c9958cd9df74982d7942c6c673fdd1,modification
results/Appendix/C/data/models/E0_weather/H09/random_OOF.csv.gz,144798,ef03d3d81e4b7816ec64f7103db93d1c7929f55c356bb4287faa7cedce8a754a,modification
results/Appendix/C/data/models/E0_weather/H09/random_OOF_folds.csv,302,56e577ed2ecf5b5af01389c31c055ad95fba4acd2f346127d0381c41c5e43e94,modification
results/Appendix/C/data/models/E0_weather/H09/result.json,7473,ec53f851e9b37ca76a0c45fbc39677a1156ce1bd05a8f9654e6586d6bc3f4efb,modification
results/Appendix/C/data/models/E0_weather/H09/year_holdout.csv.gz,183027,bd5700761e768bcfca19d77ca8da7b8b420a72aa6b26b97d91a45a9e4147898a,modification
results/Appendix/C/data/models/E0_weather/H09/year_holdout_folds.csv,258,2bdae559c77e350171383ae7fe4324f9d1377de0dceee8b630d7abe2b08401a8,modification
results/Appendix/C/data/models/E0_weather/H10/LAD_OOF.csv.gz,182551,3737b50aae6960dcbd712a8b3e197b4f93d4f74b3a30558e4e89fe8dab02887f,modification
results/Appendix/C/data/models/E0_weather/H10/LAD_OOF_folds.csv,302,f6d5c92ac8e3b42156d5a3b63902061873b84cec306eb3ab44f68b340e35a1be,modification
results/Appendix/C/data/models/E0_weather/H10/coefficients.csv,1115,d898b9e91afb8935112830dd0910e77566c0e7b7a6c83407f0152bf35e98f969,modification
results/Appendix/C/data/models/E0_weather/H10/in_sample.csv.gz,177448,a2dcb02e4548ab27efce8e19a45c10804d5fb0f2688e37c461213c54ec0bc3ae,modification
results/Appendix/C/data/models/E0_weather/H10/preprocessing.json,80275,5b30fabd6f21e8060ed27c1871d9b0dbe9adb6d5e04a3397aa579f4e2112b61f,modification
results/Appendix/C/data/models/E0_weather/H10/random_OOF.csv.gz,144999,7583e1f9267db7a909b575dc69cf29b6b6a675d2857fbd98e8594eb255e45317,modification
results/Appendix/C/data/models/E0_weather/H10/random_OOF_folds.csv,302,2178f5a8aee14ad30729f1a8d3a2a5971d7a512a543f925c4fdf2c65e4a784a0,modification
results/Appendix/C/data/models/E0_weather/H10/result.json,7491,35279628df4e0c0c0f29f05bcf0540e40d76643b8bc1fa2bd081067fc2cf6490,modification
results/Appendix/C/data/models/E0_weather/H10/year_holdout.csv.gz,183312,2b9c67bf02252f34057559378452e50fb80c27e0704cdfba49814c93508a1063,modification
results/Appendix/C/data/models/E0_weather/H10/year_holdout_folds.csv,259,660c7b04dfde1748f70e3f1637d92df57d33f2c654e8fb40462a999ec38825f9,modification
results/Appendix/C/data/models/E0_weather/H11/LAD_OOF.csv.gz,185524,ff7945cebb05d8485084f14e964545059f92c031cc9f79bb14c4378ff1b172a7,modification
results/Appendix/C/data/models/E0_weather/H11/LAD_OOF_folds.csv,303,bbf4a5ba143f97562dc32eefee034e89a6cfb6ae1ddda4716b592632add9d406,modification
results/Appendix/C/data/models/E0_weather/H11/coefficients.csv,4739,b039e565c92c0d1f4167b87b692638ecffb380efd960b0de4c7e7b31091282e1,modification
results/Appendix/C/data/models/E0_weather/H11/in_sample.csv.gz,178053,e5552ad933e8de1bf891d31d872d60f08659e1b3ff39395111122155e3cfa3b5,modification
results/Appendix/C/data/models/E0_weather/H11/preprocessing.json,173146,af39fdbb3c0f1d29a6de36b13c0c57cbc89f6c090e56cf06b7d21dd0ebfbaee8,modification
results/Appendix/C/data/models/E0_weather/H11/random_OOF.csv.gz,145279,882e9565bfa6e70bba4793ae98314cbe7a891e6eeb62de7e1d4e787f5fb73651,modification
results/Appendix/C/data/models/E0_weather/H11/random_OOF_folds.csv,306,8c566e6ef6853a3a38c34e90f998a31b90e7a48cee3cee3d64ef4c8816760995,modification
results/Appendix/C/data/models/E0_weather/H11/result.json,7481,eb78d6a00812dee3a139f8f35fef76ccb8fe901c40ede4dc667a4f124f0b11e5,modification
results/Appendix/C/data/models/E0_weather/H11/year_holdout.csv.gz,183806,38ec609da906eda3dd8ea5d3e826500060b06152b5caf63e4168423531dd0632,modification
results/Appendix/C/data/models/E0_weather/H11/year_holdout_folds.csv,264,e184e44e092895079dc6518331fd3cd822059e138d62156ce51136e597e92c2a,modification
results/Appendix/C/data/models/E0_weather/H12/LAD_OOF.csv.gz,181945,b7caab677cb769434dd079c936b2b72b2123736bd5c3d1f26c85153e87bf06d2,modification
results/Appendix/C/data/models/E0_weather/H12/LAD_OOF_folds.csv,301,662a6b9f369114b4ce58be09307c81d4e82cc64f92b140ca0461735867cf90de,modification
results/Appendix/C/data/models/E0_weather/H12/coefficients.csv,818,2d877e639d7b9b8e45130ef49b9615103baeef364c57e40646ad30f3d1996890,modification
results/Appendix/C/data/models/E0_weather/H12/in_sample.csv.gz,177201,a4ae7ba717d57a3d217aca4e92190be95a5d5d9a8ca4f7937151a1aea0072bab,modification
results/Appendix/C/data/models/E0_weather/H12/preprocessing.json,72187,82696e2b3927d5c6b0ec09c5dc125c5b2f64a8b3c0631be6ee2358ab430c52bd,modification
results/Appendix/C/data/models/E0_weather/H12/random_OOF.csv.gz,144806,59108a0abf0ea5c94ab173008786c9f11ac9b780c9dec940fd8c250c612a52ca,modification
results/Appendix/C/data/models/E0_weather/H12/random_OOF_folds.csv,296,96abbcaa0747f8569ca8b01a10fd411e6e089c1698d10641e584d52c5703f6c6,modification
results/Appendix/C/data/models/E0_weather/H12/result.json,7480,04890d16358d3d40c6b76b07e5b65272e860559c17fe4068c01ab8f1ab1edeb0,modification
results/Appendix/C/data/models/E0_weather/H12/year_holdout.csv.gz,183069,49b1259b841ae4b318db400bfd4f25eafc32c4daf64e225533c304b1b12fe38c,modification
results/Appendix/C/data/models/E0_weather/H12/year_holdout_folds.csv,260,ba703b0a495f525f1c43b7c904acf9031bd3e2ed76e4ff147655c7c1d5e7c6fe,modification
results/Appendix/C/data/models/E0_weather/H13/LAD_OOF.csv.gz,182418,6bd33028b36f570856cf28db8ce3376d659c7552fa902240070512e8a660be7e,modification
results/Appendix/C/data/models/E0_weather/H13/LAD_OOF_folds.csv,300,b610b25088f6e57ffd346dbef5d830a02a0f1b35daa49ae39eb4dc926989f25d,modification
results/Appendix/C/data/models/E0_weather/H13/preprocessing.json,29566,ddd8a03da5e07e6c1fbcfd341139fd24da4f4c0ac6601901c2223a691541d95a,modification
results/Appendix/C/data/models/E0_weather/H13/result.json,6485,af31b318b97edc1d1a1549dd45fba33382a9c26882d901f9b684786e7575d14c,modification
results/Appendix/C/data/models/E0_weather/H14/LAD_OOF.csv.gz,182673,0de6b51fe410d849de7cf9f11b9e6bdce8aa0364a44fe904cebbdd7f7f9d0606,modification
results/Appendix/C/data/models/E0_weather/H14/LAD_OOF_folds.csv,302,2dacdf4710824575611b0b29368791ad503c52011e65fcfce21110cf29d8522d,modification
results/Appendix/C/data/models/E0_weather/H14/preprocessing.json,29923,010b92882c146cd8f95eb7b948a00255fa3796007b7fbebfaa945932cf5d79d4,modification
results/Appendix/C/data/models/E0_weather/H14/result.json,6493,e677406cc53c90fa3e9914713b5c4c441e64b111bb5a451b5cc48dc7ba8a8eee,modification
results/Appendix/C/data/models/R0c_all/F01/coefficients.csv,1139,228d3457215a72bb69fd82a5c27102002ca7cb685b2e08f60f7834f40e1cc9fa,modification
results/Appendix/C/data/models/R0c_all/F01/in_sample.csv.gz,1065819,1930f76167e379b5e82a746f31189b5751c5e75a06b0498f6a8c2e4bda04aea6,modification
results/Appendix/C/data/models/R0c_all/F01/preprocessing.json,4377,42efdf35ae35c424f1ee39395c759022fb2de5a515661cf55dc819cb85ba891e,modification
results/Appendix/C/data/models/R0c_all/F01/result.json,6517,b1530af3ff5885254a27f245ea82cf78c47401291c7e54a1a839abfc7ce85097,modification
results/Appendix/C/data/models/R0c_all/F02/LAD_OOF.csv.gz,1091889,91743f12a090671c7a6069b0d31dadbab1b0a533d362303c13b77ee09c981edf,modification
results/Appendix/C/data/models/R0c_all/F02/LAD_OOF_folds.csv,307,d3783138f5ac4a1158efacc538e97e894abaf61ff63ffc001a9fa10a6526c5f0,modification
results/Appendix/C/data/models/R0c_all/F02/coefficients.csv,1171,28452e4e1765d06da90957cb06405c84bdfb5136c0f6747a07ce2dc92d8d0fff,modification
results/Appendix/C/data/models/R0c_all/F02/in_sample.csv.gz,1065624,a62ab8fa1f57a2f1e717b7b8bde4077a039046ea2e0e1d5e71d63e5302d4f97f,modification
results/Appendix/C/data/models/R0c_all/F02/preprocessing.json,32082,996bd8405412419ea97ad2739a09accaa1160b7964bbd8493458a63917428bab,modification
results/Appendix/C/data/models/R0c_all/F02/result.json,6567,4a2c911a51f9c5571ea0d3b818994f8d99e4fe946cea36115fe2385b707374ac,modification
results/Appendix/C/data/models/R0c_all/F03/LAD_OOF.csv.gz,1091724,3cb4a608d05331c1db8a4fa33824a6c1129e517dd269a2b6623d7305b55f5913,modification
results/Appendix/C/data/models/R0c_all/F03/LAD_OOF_folds.csv,306,127302b2230f888198ab53a7d5a6576ae4bf55cca10af900dbfd0cdfc2b16414,modification
results/Appendix/C/data/models/R0c_all/F03/coefficients.csv,1108,72b17164c6b802195d38fd6eb7d7b34171967e64581b772b614a257db47eaf68,modification
results/Appendix/C/data/models/R0c_all/F03/in_sample.csv.gz,1065067,c67a55d520977b19263360bc723c49638223df71b24abe761aae56ad474a5383,modification
results/Appendix/C/data/models/R0c_all/F03/preprocessing.json,31410,f46793a40e41a5b11df5e509b81c79e3711f98bdd342883c6144b7f82f472370,modification
results/Appendix/C/data/models/R0c_all/F03/result.json,6566,d14ffd35aaf8fdde9bd5063a9334d079dba340f6820fe47373e0a6b17eb06f58,modification
results/Appendix/C/data/models/R0c_all/F04/LAD_OOF.csv.gz,1092350,4a80d4f67b58ebf869f5461437d33d7381bd7efbcf60c6c74840d7c1e1590f46,modification
results/Appendix/C/data/models/R0c_all/F04/LAD_OOF_folds.csv,307,0292784dcbb596e000399235c06f20e141f649c955b519fe947d6106bf61f9fc,modification
results/Appendix/C/data/models/R0c_all/F04/coefficients.csv,1206,207dc34da3867e547c10d7485a1e081b1227545ce91805e271b85a788c909cea,modification
results/Appendix/C/data/models/R0c_all/F04/in_sample.csv.gz,1065665,e1fd28d03cb38da4839a5ca334c29122385911e4160530b6b4f77b40d59cdfc4,modification
results/Appendix/C/data/models/R0c_all/F04/preprocessing.json,32447,a8182e83b0dc29cee1947c0448201509a9a28497109cfe11eb5f69fedd6b66ac,modification
results/Appendix/C/data/models/R0c_all/F04/result.json,6565,b500d6abe4ab1627881231cb29cbc09fd230517acb6aecc24da029c340c888ab,modification
results/Appendix/C/data/models/R0c_all/F05/LAD_OOF.csv.gz,1092177,21a4d2225743e1375f4c656a1aa04c9b70deda15c563a1156895620922f6952f,modification
results/Appendix/C/data/models/R0c_all/F05/LAD_OOF_folds.csv,308,2a239df58fd7c048843bd14030f37f8861f45b916f7f45c4dceaeee20f79e305,modification
results/Appendix/C/data/models/R0c_all/F05/coefficients.csv,1148,ea8fcc023a672ec0d9960e56c8dc4fea2c87161ca31bed07d71e9263111cb48b,modification
results/Appendix/C/data/models/R0c_all/F05/in_sample.csv.gz,1065926,340b15b1aaa63e9b12e631be6b43b8b6a258420b829d0c2f58e8cd7d0aeb720b,modification
results/Appendix/C/data/models/R0c_all/F05/preprocessing.json,31801,8b6df57ae91b6f13e9bdf9b0a36accb3bf617e45b1c0e7993034483190fb9d84,modification
results/Appendix/C/data/models/R0c_all/F05/result.json,6572,a2a56bbed37d37c5d0fb763db4d6a9c48c871bca345da22feb4275e69fb733aa,modification
results/Appendix/C/data/models/R0c_all/F06/LAD_OOF.csv.gz,1092092,0021559f42a170072375d9de65031f0445883ee2dc30314663c24fb99b6ccc61,modification
results/Appendix/C/data/models/R0c_all/F06/LAD_OOF_folds.csv,308,c30edace7a81f5c948975f2d1b5a3fb1794025516bb8ef7935e9ddee5d6a69a8,modification
results/Appendix/C/data/models/R0c_all/F06/coefficients.csv,1144,454c2a2b95d65e41ec6afc969e2998331e33907dd4585d1922dded89ab2ba5e8,modification
results/Appendix/C/data/models/R0c_all/F06/in_sample.csv.gz,1065491,3d75b84de228110c6aa6329c67cbf0f8103d601a1c9846c0017bc3ab90017a30,modification
results/Appendix/C/data/models/R0c_all/F06/preprocessing.json,31910,b1ec68cebf8ce1fab21e85ea5387534dbee0550abe8f32eb0298755f03e93829,modification
results/Appendix/C/data/models/R0c_all/F06/result.json,6572,51857cbe41b50bf19c13709d92884c9a69ca7092d8bbb00f4e1da03992df0de4,modification
results/Appendix/C/data/models/R0c_all/F07/LAD_OOF.csv.gz,1091912,b1a0cec358232a40cf002bda2e118357cbab332d51c584cf03faefee1067d5d9,modification
results/Appendix/C/data/models/R0c_all/F07/LAD_OOF_folds.csv,307,d00235fdeef2ad04d12a9668d9292b0642ee0bcdd3570b3ad496fbfe466fb187,modification
results/Appendix/C/data/models/R0c_all/F07/coefficients.csv,1172,563a491bb93cfde804171c268dfd94090a613abd850ee60ce3686ebb99af0aa9,modification
results/Appendix/C/data/models/R0c_all/F07/in_sample.csv.gz,1065667,81ed90fa2d7e2855856881fc01b0ccd5a0629f57ebc798feabd04753ab70f25a,modification
results/Appendix/C/data/models/R0c_all/F07/preprocessing.json,32261,659ed2ea20d4a3a1744d8c9ef16191f34b3c0a6efe876da15c2177e1317c8b27,modification
results/Appendix/C/data/models/R0c_all/F07/result.json,6581,b041a7b537b75e4246482d2eb4c279fa729a71c27f0d198a0d5f5fd5455f1963,modification
results/Appendix/C/data/models/R0c_all/F08/LAD_OOF.csv.gz,1091937,a6f15545e9c81d05654a3d508d1fb558805dd892996b21833962e1e8212f5c41,modification
results/Appendix/C/data/models/R0c_all/F08/LAD_OOF_folds.csv,307,fcb6e953a6b5fca3ed0241805fe829d6aed3ebc6d7061680dd76e9a27f3e8aea,modification
results/Appendix/C/data/models/R0c_all/F08/coefficients.csv,1141,33f679308448b2c8c0ca303e1c84e63a4bba2987ef51176eb3e1fe1a2e3f84ed,modification
results/Appendix/C/data/models/R0c_all/F08/in_sample.csv.gz,1065627,1a8ebc388f6b34b0a73fc2f4108bf4cd9fb2f94a4da10f8bfc18414ee62b0194,modification
results/Appendix/C/data/models/R0c_all/F08/preprocessing.json,31929,2c1395d5f276d37afeaa784772dab0f41033eaf12c4906811b9a7928baafa8f9,modification
results/Appendix/C/data/models/R0c_all/F08/result.json,6580,781075f682ddeca547e1485fb3041f7192577f08c0f7067e503fc02ba29fc6a6,modification
results/Appendix/C/data/models/R0c_all/H01/LAD_OOF.csv.gz,1089184,0a19f0f3e19f82b001b5b476ad25517a57496f960a5036524abb9f0da56558fd,modification
results/Appendix/C/data/models/R0c_all/H01/LAD_OOF_folds.csv,303,6e6ddfa8ed3d0f34316e4e48077ae210885aa724ca8f876155044918fcc6f245,modification
results/Appendix/C/data/models/R0c_all/H01/coefficients.csv,272,ddbfad224f4e9fc733f735a7be3230e320e73dc384ad1ca6f4fd1a876af8efa1,modification
results/Appendix/C/data/models/R0c_all/H01/in_sample.csv.gz,1062391,be1e5c9c32c755639f5a75b754df8251c4302ab5781039ee85e1ffe7d523fe41,modification
results/Appendix/C/data/models/R0c_all/H01/preprocessing.json,60917,7934fb66297ae1fb5b67f67666830017580d22a5f279f0be391bb865cb295545,modification
results/Appendix/C/data/models/R0c_all/H01/random_OOF.csv.gz,883651,c38c05b05a507e95ed5aee1c6ee7682cd08e8b10abc2e29f4285be834155bf07,modification
results/Appendix/C/data/models/R0c_all/H01/random_OOF_folds.csv,300,4138468e36dc356dbc32b9dc76a48512bd6656c5e8adca6621577e0e0922222d,modification
results/Appendix/C/data/models/R0c_all/H01/result.json,7454,4814b795445a87db890b9badd764aab8ef2e040b4585407f6500f498a928f8f6,modification
results/Appendix/C/data/models/R0c_all/H01/year_holdout.csv.gz,1094887,666cd25439fc49acb11226ad1e7b2723c05cada51302c85165c90de564d5c94f,modification
results/Appendix/C/data/models/R0c_all/H01/year_holdout_folds.csv,263,ab937fe498ff4bccf940902109234268c9e22520f8bd8c52136929e3ab6da971,modification
results/Appendix/C/data/models/R0c_all/H02/LAD_OOF.csv.gz,1088592,9f904fca648b11453e436f226a23456c248c708d1fbf2f60def3db967c255297,modification
results/Appendix/C/data/models/R0c_all/H02/LAD_OOF_folds.csv,304,d3502e37a6f771516a54bf57fde3cc54f0a581443d10043fb3ffdf9ef54fd952,modification
results/Appendix/C/data/models/R0c_all/H02/coefficients.csv,307,e88e59c9e5b7fbcb32b2ad221cb17d39024acdc1ba49d382f3f19f6345635d9a,modification
results/Appendix/C/data/models/R0c_all/H02/in_sample.csv.gz,1062528,fa340ab0bbddd22bef0f7903478b59c84fff5e6d2c999c187adc27e91bad4d92,modification
results/Appendix/C/data/models/R0c_all/H02/preprocessing.json,61819,60b2ccce6c6102969ac159cc349b4c071bc799b6804b34bf0ba0af810ebd7916,modification
results/Appendix/C/data/models/R0c_all/H02/random_OOF.csv.gz,882912,6dceeba8e8760bf71d49187ed7e4b374e13c05700ac25d047ec1595362395b37,modification
results/Appendix/C/data/models/R0c_all/H02/random_OOF_folds.csv,301,2e6176ce11c6c335778fa701723ab485dee68c130af4d626cf591bf3e6f411e0,modification
results/Appendix/C/data/models/R0c_all/H02/result.json,7443,98f6ba5b7907d375502cbe5efc3470d70d0a39b785b85a0d96c7c3d156de9aee,modification
results/Appendix/C/data/models/R0c_all/H02/year_holdout.csv.gz,1094970,be37a81292fad425679c7396e0b702e22a71275620a87270308efd9d7dc98c4f,modification
results/Appendix/C/data/models/R0c_all/H02/year_holdout_folds.csv,263,0e69dad203cedafad9cf28720667654b0f975b60b29b13bd63c856a636ae3ef3,modification
results/Appendix/C/data/models/R0c_all/H03/LAD_OOF.csv.gz,1088442,88e31b56a07ac08b2a91e52e8e388ac6a7c36925ccc70a762e634613c8d00755,modification
results/Appendix/C/data/models/R0c_all/H03/LAD_OOF_folds.csv,303,0cded2f0b4e4e5d69606f82e731960c33a66e1922c766447f78cf5963d51b786,modification
results/Appendix/C/data/models/R0c_all/H03/coefficients.csv,345,ac5b6c00ba34e4ba1ef93481f65792fc7e3b86f3dc0513881f071535bf5f68c8,modification
results/Appendix/C/data/models/R0c_all/H03/in_sample.csv.gz,1062322,60cdcd81354f300bb937889f1b3fb0ff529d74c56f17afd512ae73182c590bf8,modification
results/Appendix/C/data/models/R0c_all/H03/preprocessing.json,62868,5ea5e95356ed8acf28753f2453a6019774d061a7f6f171e9c20d5b1db00b266a,modification
results/Appendix/C/data/models/R0c_all/H03/random_OOF.csv.gz,883261,b6590718fa61e3f690e6091415668f8a4a32a67fe5beeffb333db32d870e1d48,modification
results/Appendix/C/data/models/R0c_all/H03/random_OOF_folds.csv,301,7e60b19639ac3e83ae7887e7eb7ce736fe0ebd3a16c5fa2bddbda6eab3713eca,modification
results/Appendix/C/data/models/R0c_all/H03/result.json,7458,f0af83f31d66f562c458dd9491becccb56daf61a49205d3dbef77e37781b12a4,modification
results/Appendix/C/data/models/R0c_all/H03/year_holdout.csv.gz,1094792,25c2ee5d403ae729cc5a7af37d893b123f09f8d90d5160b2ddc5e2f7cd48d9b8,modification
results/Appendix/C/data/models/R0c_all/H03/year_holdout_folds.csv,262,620124b95ba2b8cf563f3628567f58147e2b4e5ba9a9a45e30acad1ef8db6c81,modification
results/Appendix/C/data/models/R0c_all/H04/LAD_OOF.csv.gz,1090914,03167f66eef58ca21b61b6586fe22674627c1c12f7c7e42a4881160b27566e97,modification
results/Appendix/C/data/models/R0c_all/H04/LAD_OOF_folds.csv,309,6bde0f6ab6b57cad9af3d39575adbecd4a71bb0969f69e7097f12b3e86cb03fe,modification
results/Appendix/C/data/models/R0c_all/H04/coefficients.csv,532,b2c59cedbb55a0c6ce6606975187fe8db1024c1a04083c3c55d6cb4d0391cc40,modification
results/Appendix/C/data/models/R0c_all/H04/in_sample.csv.gz,1064898,7d26e49dcba0fbfa1a45377a9a9e5021df33911918dcd9f87ee8c13616a5afa4,modification
results/Appendix/C/data/models/R0c_all/H04/preprocessing.json,68136,019a23d3332fcce62cd2c2e6895efc80f104446ac47a3a7202bebeb563ca059c,modification
results/Appendix/C/data/models/R0c_all/H04/random_OOF.csv.gz,884871,c0c266e6eb9fa8cbaeb0a964fc57c8201f41302e7dbb59e11e154611c06b5427,modification
results/Appendix/C/data/models/R0c_all/H04/random_OOF_folds.csv,306,310624e7d4ae35841b8488b527ec9d1d54d7652d371a09811c602e4eea19aab6,modification
results/Appendix/C/data/models/R0c_all/H04/result.json,7441,11c9ea3474bad6922f7e7a458db515c1a12d24f7f4a109be338fb563f1bfc2c6,modification
results/Appendix/C/data/models/R0c_all/H04/year_holdout.csv.gz,1098240,666c9fbba74d4495aa7c4139d3020dd735a05a00e58ab16cf15d0ceeabec7189,modification
results/Appendix/C/data/models/R0c_all/H04/year_holdout_folds.csv,266,574bc70ae8025bc5097e5dd20c1986ed6b9e8c1b4c7fc0db49cf2fdf56223b6c,modification
results/Appendix/C/data/models/R0c_all/H05/preprocessing.json,33176,21cbfdfbd3b5eb0d35dd83770d0f7962dd8fc39b4e916cbaeebc39c01f7ff713,modification
results/Appendix/C/data/models/R0c_all/H05/random_OOF.csv.gz,885805,050c9f3fc4cb5c66b087750b01c137396e57b3ab6e020a7abc1a6770493356e1,modification
results/Appendix/C/data/models/R0c_all/H05/random_OOF_folds.csv,305,e8cb3c1900681d8c2fce5afb47926f70c0ee8c2e5143ff1c631ff6da09d421f3,modification
results/Appendix/C/data/models/R0c_all/H05/result.json,7095,bf60003efc7fd247ef07756fcdb42678e3cb807aa27c81e7e53c0fe2622d0682,modification
results/Appendix/C/data/models/R0c_all/H06/LAD_OOF.csv.gz,1092036,a5be0ee2af786624716ff07a9564326671b910f329a8b5670a869cc9ba03c1b5,modification
results/Appendix/C/data/models/R0c_all/H06/LAD_OOF_folds.csv,309,ce621d415250a796f041faf8d776dedccc19433a721cdbfcc6349f3ffbf2899c,modification
results/Appendix/C/data/models/R0c_all/H06/coefficients.csv,1132,c4ada2cf2795fda3ea8cb472e271550ddf2b6e6a5db56363794adf9109a1916b,modification
results/Appendix/C/data/models/R0c_all/H06/in_sample.csv.gz,1065596,4607e76e35770ce1a5bbc195f2fda19e5530e03506fdf73d9da4ea583f81d9e3,modification
results/Appendix/C/data/models/R0c_all/H06/preprocessing.json,84140,526fa4bf8057ea774e7759af1b7f014419798ab913ab46a32d831cdd915c49b1,modification
results/Appendix/C/data/models/R0c_all/H06/random_OOF.csv.gz,885466,e2ca576fe2f3c0d6dbe56b3e350965a8bc4ee3836baa1d112de53785042eac57,modification
results/Appendix/C/data/models/R0c_all/H06/random_OOF_folds.csv,305,be1f796e174cca53fa476ee8ee3c11f7a4d6605e256215a8ac7ba70d427f4cbe,modification
results/Appendix/C/data/models/R0c_all/H06/result.json,7447,ad5a2c5352fd54274f4e13c03d8692015981e62ad96d066df5522ff40d066113,modification
results/Appendix/C/data/models/R0c_all/H06/year_holdout.csv.gz,1098868,fd15383bcd23b249535a1e9dab2451421a6aaaf8da27a4ac514edd86bc22ad80,modification
results/Appendix/C/data/models/R0c_all/H06/year_holdout_folds.csv,267,dcd8b8ad42cae887ca7c134d832effe0905305819029e5ff347050ce59eaf832,modification
results/Appendix/C/data/models/R0c_all/H07/LAD_OOF.csv.gz,1091954,748ff1012426cb8d03f6095dfdf6a46a501c1a1d5f947a02fb59bd5109d490fc,modification
results/Appendix/C/data/models/R0c_all/H07/LAD_OOF_folds.csv,305,846c421bb3d4dd5a7f9cf41ebdad4eb7d7ad74ebf5ecaffd5a83dc019645cc42,modification
results/Appendix/C/data/models/R0c_all/H07/coefficients.csv,1071,c4fcb41cf33299da8e7bbc02c603a2c485d1a9b9a52b10a484ecc563c9913932,modification
results/Appendix/C/data/models/R0c_all/H07/in_sample.csv.gz,1065624,bb4de1036e80c8b8af3d95228ee703dbee6e72ecaed69c5695aec0015e11d6cb,modification
results/Appendix/C/data/models/R0c_all/H07/preprocessing.json,82320,a836d0d1f8d54e584b877ff7c52c0d52c85bf6b178bb9a9b0d0dde3a0a3b6232,modification
results/Appendix/C/data/models/R0c_all/H07/random_OOF.csv.gz,885704,b738c05350238aa492ae03546070d3c599df06900397a30652ed4fd72db59bd5,modification
results/Appendix/C/data/models/R0c_all/H07/random_OOF_folds.csv,307,24bf6525356061934a190b6ec5788cc51a70f738029c32d155d36a73d5f809cd,modification
results/Appendix/C/data/models/R0c_all/H07/result.json,7444,3402271a247d85265f6721ba2aa5f03427bc0b1d29231d6e126bb1f108c707cd,modification
results/Appendix/C/data/models/R0c_all/H07/year_holdout.csv.gz,1098857,f24d5740524ecffb050d00d004e00652e6c3c538fac8dae113f2bda7098368b4,modification
results/Appendix/C/data/models/R0c_all/H07/year_holdout_folds.csv,263,f203518bc1e3046d3795849eba2fa46b719ea20b7748cb70d46eae6c28103674,modification
results/Appendix/C/data/models/R0c_all/H08/LAD_OOF.csv.gz,1092115,29fe1bb66b35de4edfe4eb9d35b583da607998b6bf7174e842e3571ffcae1c30,modification
results/Appendix/C/data/models/R0c_all/H08/LAD_OOF_folds.csv,308,fa957d218a22da1e46e292c19847b093dc87942b8d16f8367e817c2e91b255c3,modification
results/Appendix/C/data/models/R0c_all/H08/coefficients.csv,1106,280a90325c3d21f18a3567fae3a628a00aad5ecf7cceed813201b28b5bfc7708,modification
